model,store,product,horizon,smape,mase,rmse,rmsle
ARIMA_DAILY,S004,P0010,7,40.3417,0.7481,46.919,0.6016
ARIMA_DAILY,S004,P0011,7,36.2115,0.7986,50.5675,0.5016
ARIMA_DAILY,S004,P0012,7,34.1146,0.9008,36.6153,0.4236
ARIMA_DAILY,S004,P0013,7,39.5336,0.7182,47.4226,0.6717
ARIMA_DAILY,S004,P0014,7,39.2072,0.7162,32.6818,0.5284
ARIMA_DAILY,S004,P0015,7,40.0756,0.7272,31.9072,0.5255
ARIMA_DAILY,S004,P0016,7,41.8948,0.7817,31.3348,0.6891
ARIMA_DAILY,S004,P0017,7,28.4949,0.6949,33.2721,0.3866
ARIMA_DAILY,S004,P0018,7,34.7346,0.6915,24.4434,0.4785
ARIMA_DAILY,S004,P0019,7,30.1117,0.7574,36.4492,0.42
ARIMA_DAILY,S004,P0020,7,39.574,0.7279,30.354,0.6848
ARIMA_DAILY,S005,P0001,7,37.4451,0.6747,44.0313,0.7578
ARIMA_DAILY,S005,P0002,7,37.7184,0.8036,40.3541,0.4703
ARIMA_DAILY,S005,P0003,7,42.2513,0.8017,36.9612,0.6718
ARIMA_DAILY,S005,P0004,7,33.1173,0.7621,39.4348,0.4607
ARIMA_DAILY,S005,P0005,7,36.7335,0.7171,41.7552,0.8068
ARIMA_DAILY,S005,P0006,7,35.8093,0.7055,47.5133,0.6753
ARIMA_DAILY,S005,P0007,7,36.7594,0.7001,45.087,0.5134
ARIMA_DAILY,S005,P0008,7,30.3247,0.6566,34.1143,0.3994
ARIMA_DAILY,S005,P0009,7,37.7917,0.733,45.0126,0.8227
ARIMA_DAILY,S005,P0010,7,37.1337,0.6809,45.4916,0.5103
ARIMA_DAILY,S005,P0011,7,41.9881,0.8594,42.3606,0.7389
ARIMA_DAILY,S005,P0012,7,41.4117,0.8872,36.8182,0.5761
ARIMA_DAILY,S005,P0013,7,39.4145,0.7021,46.0285,0.6856
ARIMA_DAILY,S005,P0014,7,36.9769,0.7335,30.7984,0.6432
ARIMA_DAILY,S005,P0015,7,34.9937,0.6321,40.6884,0.6685
ARIMA_DAILY,S005,P0016,7,49.0795,0.7932,42.0548,0.8282
ARIMA_DAILY,S005,P0017,7,44.8628,0.8431,39.3512,0.6968
ARIMA_DAILY,S005,P0018,7,29.798,0.6753,35.0363,0.3727
ARIMA_DAILY,S005,P0019,7,44.3057,0.8638,34.2893,0.5568
ARIMA_DAILY,S005,P0020,7,36.5911,0.6709,28.8813,0.5397
ARIMA_DAILY,S001,P0001,14,36.5518,0.8682,39.6224,0.4778
